x,y,z,time
2.000,9.697,1.616,0.745
2.000,9.697,1.717,0.740
2.000,9.697,1.818,0.734
2.000,9.697,1.919,0.727
2.000,9.697,2.020,0.718
2.000,9.697,2.121,0.708
2.000,9.697,2.222,0.696
2.000,9.697,2.323,0.684
2.000,9.697,2.424,0.670
2.000,9.697,2.525,0.654
2.000,9.697,2.626,0.638
2.000,9.697,2.727,0.620
2.000,9.697,2.828,0.602
2.000,9.697,2.929,0.583
2.000,9.697,3.030,0.562
2.000,9.697,3.131,0.542
2.000,9.697,3.232,0.520
2.000,9.697,3.333,0.498
2.000,9.697,3.434,0.475
2.000,9.697,3.535,0.452
2.000,9.697,3.636,0.429
2.000,9.697,3.737,0.405
2.000,9.697,3.838,0.381
2.000,9.697,3.939,0.357
2.000,9.697,4.040,0.334
2.000,9.697,4.141,0.310
2.000,9.697,4.242,0.287
2.000,9.697,4.343,0.264
2.000,9.697,4.444,0.242
2.000,9.697,4.545,0.220
2.000,9.697,4.646,0.198
2.000,9.697,4.747,0.178
2.000,9.697,4.848,0.158
2.000,9.697,4.949,0.139
2.000,9.697,5.051,0.121
2.000,9.697,5.152,0.104
2.000,9.697,5.253,0.088
2.000,9.697,5.354,0.073
2.000,9.697,5.455,0.060
2.000,9.697,5.556,0.048
2.000,9.697,5.657,0.037
2.000,9.697,5.758,0.027
2.000,9.697,5.859,0.019
2.000,9.697,5.960,0.012
2.000,9.697,6.061,0.007
2.000,9.697,6.162,0.003
2.000,9.697,6.263,0.001
2.000,9.697,6.364,0.000
2.000,9.697,6.465,0.001
2.000,9.697,6.566,0.003
2.000,9.697,6.667,0.007
2.000,9.697,6.768,0.012
2.000,9.697,6.869,0.019
2.000,9.697,6.970,0.027
2.000,9.697,7.071,0.036
2.000,9.697,7.172,0.047
2.000,9.697,7.273,0.059
2.000,9.697,7.374,0.073
2.000,9.697,7.475,0.087
2.000,9.697,7.576,0.103
2.000,9.697,7.677,0.120
2.000,9.697,7.778,0.138
2.000,9.697,7.879,0.157
2.000,9.697,7.980,0.177
2.000,9.697,8.081,0.197
2.000,9.697,8.182,0.218
2.000,9.697,8.283,0.240
2.000,9.697,8.384,0.263
2.000,9.697,8.485,0.286
2.000,9.697,8.586,0.309
2.000,9.697,8.687,0.333
2.000,9.697,8.788,0.356
2.000,9.697,8.889,0.380
2.000,9.697,8.990,0.404
2.000,9.697,9.091,0.427
2.000,9.697,9.192,0.451
2.000,9.697,9.293,0.474
2.000,9.697,9.394,0.497
2.000,9.697,9.495,0.519
2.000,9.697,9.596,0.540
2.000,9.697,9.697,0.561
2.000,9.697,9.798,0.582
2.000,9.697,9.899,0.601
2.000,9.697,10.000,0.620
2.000,9.697,10.101,0.637
2.000,9.798,0.101,0.660
2.000,9.798,0.202,0.677
2.000,9.798,0.303,0.693
2.000,9.798,0.404,0.707
2.000,9.798,0.505,0.721
2.000,9.798,0.606,0.733
2.000,9.798,0.707,0.743
2.000,9.798,0.808,0.753
2.000,9.798,0.909,0.760
2.000,9.798,1.010,0.767
2.000,9.798,1.111,0.771
2.000,9.798,1.212,0.774
2.000,9.798,1.313,0.776
2.000,9.798,1.414,0.776
2.000,9.798,1.515,0.775
2.000,9.798,1.616,0.772
2.000,9.798,1.717,0.767
2.000,9.798,1.818,0.761
2.000,9.798,1.919,0.753
2.000,9.798,2.020,0.744
2.000,9.798,2.121,0.733
2.000,9.798,2.222,0.721
2.000,9.798,2.323,0.708
2.000,9.798,2.424,0.694
2.000,9.798,2.525,0.678
2.000,9.798,2.626,0.661
2.000,9.798,2.727,0.643
2.000,9.798,2.828,0.624
2.000,9.798,2.929,0.604
2.000,9.798,3.030,0.583
2.000,9.798,3.131,0.561
2.000,9.798,3.232,0.539
2.000,9.798,3.333,0.516
2.000,9.798,3.434,0.492
2.000,9.798,3.535,0.468
2.000,9.798,3.636,0.444
2.000,9.798,3.737,0.420
2.000,9.798,3.838,0.395
2.000,9.798,3.939,0.370
2.000,9.798,4.040,0.346
2.000,9.798,4.141,0.321
2.000,9.798,4.242,0.297
2.000,9.798,4.343,0.273
2.000,9.798,4.444,0.250
2.000,9.798,4.545,0.227
2.000,9.798,4.646,0.205
2.000,9.798,4.747,0.184
2.000,9.798,4.848,0.164
2.000,9.798,4.949,0.144
2.000,9.798,5.051,0.125
2.000,9.798,5.152,0.108
2.000,9.798,5.253,0.091
2.000,9.798,5.354,0.076
2.000,9.798,5.455,0.062
2.000,9.798,5.556,0.049
2.000,9.798,5.657,0.038
2.000,9.798,5.758,0.028
2.000,9.798,5.859,0.020
2.000,9.798,5.960,0.013
2.000,9.798,6.061,0.007
2.000,9.798,6.162,0.003
2.000,9.798,6.263,0.001
2.000,9.798,6.364,0.000
2.000,9.798,6.465,0.001
2.000,9.798,6.566,0.003
2.000,9.798,6.667,0.007
2.000,9.798,6.768,0.012
2.000,9.798,6.869,0.019
2.000,9.798,6.970,0.028
2.000,9.798,7.071,0.037
2.000,9.798,7.172,0.049
2.000,9.798,7.273,0.061
2.000,9.798,7.374,0.075
2.000,9.798,7.475,0.090
2.000,9.798,7.576,0.107
2.000,9.798,7.677,0.124
2.000,9.798,7.778,0.143
2.000,9.798,7.879,0.162
2.000,9.798,7.980,0.183
2.000,9.798,8.081,0.204
2.000,9.798,8.182,0.226
2.000,9.798,8.283,0.249
2.000,9.798,8.384,0.272
2.000,9.798,8.485,0.296
2.000,9.798,8.586,0.320
2.000,9.798,8.687,0.345
2.000,9.798,8.788,0.369
2.000,9.798,8.889,0.394
2.000,9.798,8.990,0.418
2.000,9.798,9.091,0.443
2.000,9.798,9.192,0.467
2.000,9.798,9.293,0.491
2.000,9.798,9.394,0.515
2.000,9.798,9.495,0.538
2.000,9.798,9.596,0.560
2.000,9.798,9.697,0.582
2.000,9.798,9.798,0.603
2.000,9.798,9.899,0.623
2.000,9.798,10.000,0.642
2.000,9.798,10.101,0.660
2.000,9.899,0.101,0.682
2.000,9.899,0.202,0.700
2.000,9.899,0.303,0.716
2.000,9.899,0.404,0.731
2.000,9.899,0.505,0.745
2.000,9.899,0.606,0.757
2.000,9.899,0.707,0.768
2.000,9.899,0.808,0.778
2.000,9.899,0.909,0.786
2.000,9.899,1.010,0.792
2.000,9.899,1.111,0.797
2.000,9.899,1.212,0.800
2.000,9.899,1.313,0.802
2.000,9.899,1.414,0.802
2.000,9.899,1.515,0.800
2.000,9.899,1.616,0.797
2.000,9.899,1.717,0.792
2.000,9.899,1.818,0.786
2.000,9.899,1.919,0.778
2.000,9.899,2.020,0.769
2.000,9.899,2.121,0.758
2.000,9.899,2.222,0.746
2.000,9.899,2.323,0.732
2.000,9.899,2.424,0.717
2.000,9.899,2.525,0.700
2.000,9.899,2.626,0.683
2.000,9.899,2.727,0.664
2.000,9.899,2.828,0.644
2.000,9.899,2.929,0.624
2.000,9.899,3.030,0.602
2.000,9.899,3.131,0.580
2.000,9.899,3.232,0.557
2.000,9.899,3.333,0.533
2.000,9.899,3.434,0.509
2.000,9.899,3.535,0.484
2.000,9.899,3.636,0.459
2.000,9.899,3.737,0.434
2.000,9.899,3.838,0.408
2.000,9.899,3.939,0.383
2.000,9.899,4.040,0.357
2.000,9.899,4.141,0.332
2.000,9.899,4.242,0.307
2.000,9.899,4.343,0.283
2.000,9.899,4.444,0.259
2.000,9.899,4.545,0.235
2.000,9.899,4.646,0.212
2.000,9.899,4.747,0.190
2.000,9.899,4.848,0.169
2.000,9.899,4.949,0.149
2.000,9.899,5.051,0.129
2.000,9.899,5.152,0.111
2.000,9.899,5.253,0.094
2.000,9.899,5.354,0.078
2.000,9.899,5.455,0.064
2.000,9.899,5.556,0.051
2.000,9.899,5.657,0.039
2.000,9.899,5.758,0.029
2.000,9.899,5.859,0.020
2.000,9.899,5.960,0.013
2.000,9.899,6.061,0.007
2.000,9.899,6.162,0.003
2.000,9.899,6.263,0.001
2.000,9.899,6.364,0.000
2.000,9.899,6.465,0.001
2.000,9.899,6.566,0.003
2.000,9.899,6.667,0.007
2.000,9.899,6.768,0.013
2.000,9.899,6.869,0.020
2.000,9.899,6.970,0.028
2.000,9.899,7.071,0.039
2.000,9.899,7.172,0.050
2.000,9.899,7.273,0.063
2.000,9.899,7.374,0.078
2.000,9.899,7.475,0.093
2.000,9.899,7.576,0.110
2.000,9.899,7.677,0.128
2.000,9.899,7.778,0.148
2.000,9.899,7.879,0.168
2.000,9.899,7.980,0.189
2.000,9.899,8.081,0.211
2.000,9.899,8.182,0.234
2.000,9.899,8.283,0.257
2.000,9.899,8.384,0.281
2.000,9.899,8.485,0.306
2.000,9.899,8.586,0.331
2.000,9.899,8.687,0.356
2.000,9.899,8.788,0.381
2.000,9.899,8.889,0.407
2.000,9.899,8.990,0.432
2.000,9.899,9.091,0.458
2.000,9.899,9.192,0.483
2.000,9.899,9.293,0.507
2.000,9.899,9.394,0.532
2.000,9.899,9.495,0.555
2.000,9.899,9.596,0.579
2.000,9.899,9.697,0.601
2.000,9.899,9.798,0.623
2.000,9.899,9.899,0.643
2.000,9.899,10.000,0.663
2.000,9.899,10.101,0.682
2.000,10.000,0.101,0.703
2.000,10.000,0.202,0.721
2.000,10.000,0.303,0.738
2.000,10.000,0.404,0.754
2.000,10.000,0.505,0.768
2.000,10.000,0.606,0.781
2.000,10.000,0.707,0.792
2.000,10.000,0.808,0.802
2.000,10.000,0.909,0.810
2.000,10.000,1.010,0.817
2.000,10.000,1.111,0.822
2.000,10.000,1.212,0.825
2.000,10.000,1.313,0.827
2.000,10.000,1.414,0.827
2.000,10.000,1.515,0.825
2.000,10.000,1.616,0.822
2.000,10.000,1.717,0.817
2.000,10.000,1.818,0.810
2.000,10.000,1.919,0.802
2.000,10.000,2.020,0.792
2.000,10.000,2.121,0.781
2.000,10.000,2.222,0.768
2.000,10.000,2.323,0.754
2.000,10.000,2.424,0.739
2.000,10.000,2.525,0.722
2.000,10.000,2.626,0.704
2.000,10.000,2.727,0.685
2.000,10.000,2.828,0.664
2.000,10.000,2.929,0.643
2.000,10.000,3.030,0.621
2.000,10.000,3.131,0.598
2.000,10.000,3.232,0.574
2.000,10.000,3.333,0.549
2.000,10.000,3.434,0.524
2.000,10.000,3.535,0.499
2.000,10.000,3.636,0.473
2.000,10.000,3.737,0.447
2.000,10.000,3.838,0.421
2.000,10.000,3.939,0.394
2.000,10.000,4.040,0.368
2.000,10.000,4.141,0.342
2.000,10.000,4.242,0.317
2.000,10.000,4.343,0.291
2.000,10.000,4.444,0.266
2.000,10.000,4.545,0.242
2.000,10.000,4.646,0.219
2.000,10.000,4.747,0.196
2.000,10.000,4.848,0.174
2.000,10.000,4.949,0.153
2.000,10.000,5.051,0.133
2.000,10.000,5.152,0.115
2.000,10.000,5.253,0.097
2.000,10.000,5.354,0.081
2.000,10.000,5.455,0.066
2.000,10.000,5.556,0.052
2.000,10.000,5.657,0.040
2.000,10.000,5.758,0.030
2.000,10.000,5.859,0.021
2.000,10.000,5.960,0.013
2.000,10.000,6.061,0.008
2.000,10.000,6.162,0.003
2.000,10.000,6.263,0.001
2.000,10.000,6.364,0.000
2.000,10.000,6.465,0.001
2.000,10.000,6.566,0.003
